[2018-08-21 17:27:22.064] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:27:22.065] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:27:22.066] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:27:22.067] [setup] [info] Program Linking finished.
[2018-08-21 17:27:22.067] [setup] [info] Linking Program Success.
[2018-08-21 17:27:23.700] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 17:28:18.317] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:28:18.375] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:28:18.376] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:28:18.413] [setup] [info] Program Linking finished.
[2018-08-21 17:28:18.413] [setup] [info] Linking Program Success.
[2018-08-21 17:28:19.167] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 17:31:47.112] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:31:47.113] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:31:47.114] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:31:47.114] [setup] [info] Program Linking finished.
[2018-08-21 17:31:47.115] [setup] [info] Linking Program Success.
[2018-08-21 17:31:49.570] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 17:32:09.038] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:32:09.039] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:32:09.039] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:32:09.041] [setup] [info] Program Linking finished.
[2018-08-21 17:32:09.042] [setup] [info] Linking Program Success.
[2018-08-21 17:32:12.837] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 18:07:55.168] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:07:55.169] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 18:07:55.185] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 18:07:55.186] [setup] [info] Program Linking finished.
[2018-08-21 18:07:55.187] [setup] [info] Linking Program Success.
[2018-08-21 18:07:59.169] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 18:08:22.321] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:08:22.323] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 18:08:22.324] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 18:08:22.325] [setup] [info] Program Linking finished.
[2018-08-21 18:08:22.326] [setup] [info] Linking Program Success.
[2018-08-21 18:08:25.986] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 18:12:12.048] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:12:12.052] [setup] [critical] Program Link Failed. info log :
[2018-08-21 18:12:15.072] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.073] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.074] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.089] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.090] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.090] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.106] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.107] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.107] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.122] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.123] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.124] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.139] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.140] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.140] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.156] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.156] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.157] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.172] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.173] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.174] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.189] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.190] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.190] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.206] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.206] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.207] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.222] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.223] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.224] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.239] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.239] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.240] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.256] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.256] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.257] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.272] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.273] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.274] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.289] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.290] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.291] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.306] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.306] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.307] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.322] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.323] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.324] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.339] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.340] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.344] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.356] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.357] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.362] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.377] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.379] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.381] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.389] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.390] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.391] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.406] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.406] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.407] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.422] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.423] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.423] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.439] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.439] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.440] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.456] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.456] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.456] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.472] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.473] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.473] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.489] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.490] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.490] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.506] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.506] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.507] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.522] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.523] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.523] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.539] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.539] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.540] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.556] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.556] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.556] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.572] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.573] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.574] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.589] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.589] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.590] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.606] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.606] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.607] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.622] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.623] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.623] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.639] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.639] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.640] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.656] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.656] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.657] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.672] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.673] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.673] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.689] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.689] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.690] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.706] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.706] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.707] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.722] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.723] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.725] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.739] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.740] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.740] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.756] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.757] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.757] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.772] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.773] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.774] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.789] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.790] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.791] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.806] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.806] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.807] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.822] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.823] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.825] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.839] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.840] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.841] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.856] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.856] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.858] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.872] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.873] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.874] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.889] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.890] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.891] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.906] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.906] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.908] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.922] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.923] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.924] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.939] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.940] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.940] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.956] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.956] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.958] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.972] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.973] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.974] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:15.989] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:15.990] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:15.992] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:16.006] [setup] [debug] Error [ INVALID_OPERATION ] || c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )
[2018-08-21 18:12:16.006] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 18:12:47.483] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:12:47.484] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glshader.cpp ( 50 )

[2018-08-21 18:12:47.485] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glshader.cpp ( 55 )

[2018-08-21 18:12:47.486] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glshader.cpp ( 60 )

[2018-08-21 18:12:47.486] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glshader.cpp ( 63 )

[2018-08-21 18:12:47.486] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glshader.cpp ( 67 )

[2018-08-21 18:12:47.487] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glshader.cpp ( 70 )

[2018-08-21 18:12:47.487] [setup] [critical] Program Link Failed. info log :
Program binary could not be loa
[2018-08-21 18:12:47.488] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.488] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.488] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.490] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.490] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.490] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.506] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.507] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.507] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.523] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.523] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.526] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.540] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.540] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.541] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.556] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.557] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.557] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.573] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.573] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.574] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.589] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.590] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.591] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.606] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.607] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.607] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.623] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.623] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.624] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.639] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.640] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.641] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.656] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.657] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.657] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.673] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.673] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.674] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.689] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.690] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.690] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.706] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.707] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.707] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.723] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.724] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.725] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.740] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.740] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.741] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.756] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.757] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.757] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.773] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.773] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.774] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.790] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.790] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.793] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.806] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.807] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.807] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.823] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.824] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.825] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.840] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.840] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.842] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.856] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.857] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.858] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.873] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.873] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.874] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.890] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.891] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.893] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.906] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.907] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.908] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.923] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.924] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.924] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.940] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.940] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.942] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.956] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.957] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.957] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.973] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.973] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.974] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:47.990] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:47.990] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:47.992] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.006] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.007] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.008] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.023] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.024] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.026] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.039] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.040] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.041] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.056] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.057] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.058] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.073] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.073] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.074] [setup] [critical] Undefined Uniform Variable Name : project
